,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Date
10047,5819,Male,Loyal Customer,25,Personal Travel,Eco,177,3,5,3,3,5,3,5,5,3,4,5,4,5,5,71,76.0,neutral or dissatisfied,7/17/2024
10048,105668,Female,Loyal Customer,55,Business travel,Eco,787,2,1,1,1,4,3,4,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied,5/5/2025
10049,7594,Male,Loyal Customer,57,Business travel,Business,1905,3,3,2,3,3,4,5,2,2,2,2,4,2,3,1,2.0,satisfied,2/7/2024
10050,43403,Female,Loyal Customer,13,Personal Travel,Eco,463,4,3,4,3,2,4,3,2,5,5,3,1,3,2,0,0.0,satisfied,2/25/2024
10051,128393,Female,Loyal Customer,30,Business travel,Business,2979,2,4,4,4,2,2,2,2,4,1,4,1,4,2,0,0.0,neutral or dissatisfied,1/18/2025
10052,57756,Male,Loyal Customer,29,Business travel,Business,2704,2,2,3,2,4,4,4,5,3,4,4,4,3,4,2,9.0,satisfied,9/11/2026
10053,117824,Male,Loyal Customer,34,Personal Travel,Eco,328,4,0,4,3,4,4,4,4,5,5,3,4,4,4,0,2.0,neutral or dissatisfied,2/15/2026
10054,10219,Male,Loyal Customer,35,Business travel,Business,2549,1,1,1,1,4,4,5,4,4,4,4,4,4,4,3,0.0,satisfied,11/17/2024
10055,96840,Male,Loyal Customer,41,Business travel,Business,571,5,5,5,5,4,5,5,5,5,5,5,4,5,5,0,0.0,satisfied,5/10/2026
10056,61646,Male,Loyal Customer,48,Business travel,Business,1379,3,3,3,3,3,5,5,4,4,3,4,3,4,3,0,0.0,satisfied,10/19/2026
10057,74599,Female,disloyal Customer,12,Business travel,Eco,1171,4,4,4,3,2,4,2,2,2,4,3,3,4,2,0,0.0,neutral or dissatisfied,4/3/2024
10058,126293,Female,Loyal Customer,61,Personal Travel,Eco,631,3,4,3,2,5,5,4,4,4,3,4,4,4,3,0,6.0,neutral or dissatisfied,1/9/2026
10059,49963,Female,Loyal Customer,65,Business travel,Eco,109,1,2,2,2,2,3,3,1,1,1,1,3,1,3,2,6.0,neutral or dissatisfied,3/19/2024
10060,126427,Female,Loyal Customer,12,Business travel,Eco Plus,650,3,5,5,5,3,3,1,3,3,5,4,2,4,3,0,12.0,neutral or dissatisfied,11/28/2025
10061,97183,Female,Loyal Customer,21,Personal Travel,Eco,1642,2,4,3,2,2,3,4,2,5,5,5,3,5,2,102,77.0,neutral or dissatisfied,10/14/2025
10062,81871,Male,Loyal Customer,44,Business travel,Business,1050,3,5,3,3,2,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,5/10/2025
10063,89573,Female,disloyal Customer,25,Business travel,Business,950,1,5,1,2,5,1,5,5,5,2,4,5,4,5,2,0.0,neutral or dissatisfied,4/1/2024
10064,2747,Female,disloyal Customer,29,Business travel,Eco,772,1,1,1,4,5,1,5,5,1,5,3,1,4,5,0,0.0,neutral or dissatisfied,11/24/2024
10065,54791,Female,Loyal Customer,25,Personal Travel,Business,862,1,5,1,1,3,1,3,3,3,4,5,4,4,3,7,0.0,neutral or dissatisfied,5/21/2026
10066,66836,Female,Loyal Customer,60,Business travel,Business,2758,2,2,2,2,1,3,4,2,2,2,2,1,2,2,0,0.0,neutral or dissatisfied,6/7/2024
10067,109755,Female,Loyal Customer,52,Business travel,Business,3333,2,2,2,2,3,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,4/18/2025
10068,1934,Female,Loyal Customer,49,Business travel,Business,2454,1,5,5,5,5,3,3,1,1,1,1,3,1,3,0,0.0,neutral or dissatisfied,12/10/2026
10069,95677,Male,Loyal Customer,45,Business travel,Business,1750,0,0,0,1,5,4,5,4,4,1,1,3,4,3,23,23.0,satisfied,8/25/2024
10070,46697,Male,Loyal Customer,42,Personal Travel,Eco,73,1,3,1,1,3,1,2,3,4,4,5,2,5,3,0,0.0,neutral or dissatisfied,2/27/2025
10071,50994,Female,Loyal Customer,17,Personal Travel,Eco,262,1,5,1,3,2,1,2,2,2,4,5,2,3,2,7,14.0,neutral or dissatisfied,9/8/2026
10072,6062,Female,Loyal Customer,45,Personal Travel,Eco,630,1,4,1,1,1,5,5,3,4,4,5,5,5,5,794,795.0,neutral or dissatisfied,4/12/2024
10073,83067,Female,Loyal Customer,54,Business travel,Business,1086,3,2,2,2,1,2,2,3,3,3,3,1,3,2,2,6.0,neutral or dissatisfied,4/24/2025
10074,35305,Female,Loyal Customer,59,Business travel,Eco,1035,4,2,2,2,1,5,4,4,4,4,4,1,4,5,0,0.0,satisfied,9/11/2024
10075,25673,Male,Loyal Customer,45,Personal Travel,Eco,761,1,4,1,4,1,1,5,1,4,3,4,3,4,1,7,3.0,neutral or dissatisfied,9/27/2025
10076,13996,Male,Loyal Customer,60,Business travel,Eco,160,2,5,5,5,2,2,2,2,1,1,3,2,4,2,0,0.0,neutral or dissatisfied,4/5/2026
10077,22939,Male,Loyal Customer,45,Business travel,Business,2609,4,4,4,4,5,5,5,5,5,5,5,1,5,3,0,0.0,satisfied,11/7/2024
10078,102176,Female,disloyal Customer,36,Business travel,Business,236,2,2,2,3,4,2,4,4,5,3,4,3,5,4,0,1.0,neutral or dissatisfied,9/4/2024
10079,71051,Male,Loyal Customer,51,Business travel,Business,578,3,3,2,3,2,2,1,3,3,3,3,1,3,2,18,29.0,neutral or dissatisfied,4/17/2025
10080,3193,Male,Loyal Customer,42,Business travel,Business,3441,2,2,2,2,5,4,5,5,2,2,2,5,1,5,110,144.0,satisfied,1/27/2025
10081,115726,Male,disloyal Customer,58,Business travel,Eco,390,2,2,2,4,2,2,4,2,2,4,4,2,3,2,0,0.0,neutral or dissatisfied,12/12/2026
10082,2365,Female,Loyal Customer,31,Business travel,Eco,925,2,4,4,4,2,2,2,2,3,5,4,3,4,2,29,44.0,neutral or dissatisfied,1/17/2024
10083,89233,Male,Loyal Customer,37,Business travel,Business,2139,5,5,5,5,2,4,5,4,4,4,4,4,4,4,5,0.0,satisfied,1/19/2024
10084,79682,Male,Loyal Customer,49,Personal Travel,Eco,762,4,4,4,5,2,4,2,2,3,3,5,4,5,2,56,48.0,neutral or dissatisfied,2/26/2024
10085,101911,Female,Loyal Customer,56,Personal Travel,Eco,2039,1,2,1,4,4,4,4,1,1,1,1,4,1,3,7,3.0,neutral or dissatisfied,5/13/2024
10086,73017,Male,Loyal Customer,54,Personal Travel,Eco,1096,1,2,1,4,1,1,1,1,1,2,3,4,4,1,0,0.0,neutral or dissatisfied,3/8/2025
10087,23353,Female,disloyal Customer,30,Business travel,Eco Plus,794,1,1,1,3,1,1,4,1,3,1,3,4,4,1,0,0.0,neutral or dissatisfied,10/18/2026
10088,29926,Male,Loyal Customer,30,Business travel,Business,261,0,0,0,1,4,1,1,4,3,2,5,1,3,4,0,0.0,satisfied,2/2/2026
10089,120896,Male,Loyal Customer,51,Business travel,Business,1546,1,1,1,1,2,5,5,4,4,4,4,5,4,5,0,0.0,satisfied,6/11/2025
10090,46547,Male,Loyal Customer,35,Business travel,Business,3915,4,4,4,4,5,1,4,4,4,4,4,4,4,1,4,0.0,satisfied,1/10/2025
10091,3163,Male,Loyal Customer,64,Personal Travel,Business,693,0,5,0,3,3,5,4,1,1,0,2,4,1,3,0,0.0,satisfied,12/25/2025
10092,65378,Female,Loyal Customer,48,Business travel,Business,1892,2,2,2,2,2,3,2,4,4,4,4,1,4,4,4,6.0,satisfied,5/14/2026
10093,16600,Male,Loyal Customer,20,Business travel,Business,1626,5,5,5,5,5,5,5,5,1,4,4,4,2,5,0,1.0,satisfied,8/13/2026
10094,109263,Male,Loyal Customer,52,Personal Travel,Eco Plus,612,3,3,3,1,4,3,4,4,4,4,5,5,3,4,0,0.0,neutral or dissatisfied,11/10/2025
10095,101261,Male,disloyal Customer,28,Business travel,Business,968,4,5,5,4,5,1,1,5,2,4,5,1,5,1,129,135.0,satisfied,9/2/2026
10096,69907,Female,disloyal Customer,39,Business travel,Business,1671,2,2,2,1,2,2,2,2,3,3,3,4,4,2,0,0.0,neutral or dissatisfied,12/1/2026
10097,2017,Female,Loyal Customer,52,Business travel,Business,733,3,1,3,3,5,4,4,5,5,5,5,5,5,4,4,0.0,satisfied,8/14/2024
10098,18182,Male,Loyal Customer,51,Business travel,Eco,346,5,5,5,5,5,5,5,5,5,2,4,5,4,5,13,44.0,satisfied,8/17/2026
10099,98550,Male,Loyal Customer,57,Business travel,Eco Plus,668,3,2,2,2,3,3,3,3,1,3,4,3,3,3,17,10.0,neutral or dissatisfied,7/23/2024
10100,5091,Female,Loyal Customer,33,Business travel,Business,2594,3,3,3,3,3,4,1,5,5,5,3,5,5,1,0,2.0,satisfied,8/8/2025
10101,39639,Female,Loyal Customer,29,Personal Travel,Eco Plus,679,1,4,1,1,5,1,5,5,5,2,4,3,5,5,0,0.0,neutral or dissatisfied,7/24/2024
10102,25720,Female,Loyal Customer,38,Business travel,Business,3467,4,5,5,5,1,3,4,2,2,2,4,4,2,3,0,0.0,neutral or dissatisfied,3/16/2024
10103,77214,Female,Loyal Customer,61,Personal Travel,Business,1590,3,4,3,4,5,4,5,4,4,3,4,5,4,4,0,0.0,neutral or dissatisfied,5/11/2024
10104,31819,Female,Loyal Customer,55,Business travel,Business,2762,3,3,3,3,5,5,5,3,4,4,4,5,4,5,0,0.0,satisfied,11/15/2025
10105,79104,Male,Loyal Customer,34,Personal Travel,Eco,226,3,4,3,2,1,3,1,1,5,3,3,5,1,1,6,0.0,neutral or dissatisfied,2/7/2025
10106,70130,Male,Loyal Customer,59,Business travel,Eco,150,4,4,4,4,4,4,4,4,4,2,5,4,1,4,0,0.0,satisfied,11/22/2026
10107,100213,Female,Loyal Customer,48,Business travel,Business,3200,2,2,5,2,4,4,5,4,4,4,4,5,4,4,0,1.0,satisfied,12/26/2024
10108,64208,Female,Loyal Customer,45,Business travel,Business,853,2,5,2,2,3,5,4,4,4,4,4,4,4,4,0,0.0,satisfied,4/11/2026
10109,101294,Male,Loyal Customer,48,Personal Travel,Eco,763,3,5,3,3,1,3,1,1,3,2,4,4,4,1,0,0.0,neutral or dissatisfied,12/22/2025
10110,11452,Male,Loyal Customer,52,Business travel,Business,312,2,2,2,2,4,4,4,5,5,5,5,5,5,3,10,13.0,satisfied,12/1/2026
10111,82951,Male,Loyal Customer,54,Business travel,Business,957,2,2,2,2,2,4,5,5,5,5,5,3,5,4,5,10.0,satisfied,6/11/2024
10112,46413,Male,Loyal Customer,38,Business travel,Eco,649,4,2,2,2,4,4,4,4,1,4,1,4,3,4,23,24.0,satisfied,9/9/2024
10113,89593,Male,Loyal Customer,44,Business travel,Business,1983,1,1,1,1,4,5,4,3,3,2,3,3,3,3,0,0.0,satisfied,3/9/2025
10114,2659,Female,Loyal Customer,54,Business travel,Business,539,2,2,2,2,3,5,4,2,2,2,2,5,2,4,1,0.0,satisfied,12/24/2024
10115,41480,Female,disloyal Customer,39,Business travel,Business,715,5,5,5,1,4,5,4,4,5,3,1,2,1,4,0,0.0,satisfied,12/10/2026
10116,114696,Female,Loyal Customer,33,Business travel,Business,337,3,3,3,3,3,5,4,4,4,4,4,3,4,3,0,7.0,satisfied,3/21/2025
10117,43988,Female,Loyal Customer,39,Business travel,Business,3013,0,0,0,2,4,5,2,3,3,1,1,4,3,5,52,52.0,satisfied,10/2/2024
10118,114248,Female,disloyal Customer,29,Business travel,Eco,853,2,2,2,3,1,2,1,1,2,4,3,1,4,1,38,32.0,neutral or dissatisfied,6/11/2026
10119,110227,Female,Loyal Customer,15,Business travel,Business,1041,2,2,2,2,5,5,5,5,5,5,4,3,4,5,28,32.0,satisfied,8/11/2025
10120,38102,Male,disloyal Customer,71,Business travel,Business,1121,3,3,3,3,1,3,1,1,4,2,4,4,3,1,18,4.0,neutral or dissatisfied,7/28/2026
10121,111294,Male,disloyal Customer,43,Business travel,Business,2297,1,1,1,1,2,1,2,2,4,5,3,4,4,2,8,0.0,neutral or dissatisfied,8/9/2024
10122,18065,Female,disloyal Customer,56,Business travel,Eco,205,4,4,4,4,5,4,5,5,1,2,1,4,5,5,0,0.0,satisfied,10/16/2024
10123,83801,Female,Loyal Customer,53,Business travel,Business,1805,1,1,4,1,2,5,5,2,2,2,2,4,2,4,0,0.0,satisfied,9/5/2025
10124,1043,Male,Loyal Customer,39,Business travel,Eco,247,5,2,5,2,5,5,5,5,4,5,5,2,2,5,0,0.0,satisfied,3/26/2024
10125,46717,Female,Loyal Customer,55,Personal Travel,Eco,73,3,5,3,1,3,2,1,1,1,3,1,4,1,5,1,0.0,neutral or dissatisfied,7/4/2025
10126,116903,Male,Loyal Customer,47,Business travel,Business,3776,2,2,2,2,5,5,5,5,5,5,5,3,5,5,16,8.0,satisfied,7/19/2026
10127,121602,Male,Loyal Customer,39,Personal Travel,Eco,912,3,5,3,1,3,3,3,3,5,3,4,3,4,3,0,0.0,neutral or dissatisfied,10/20/2025
10128,20501,Female,Loyal Customer,50,Personal Travel,Eco,139,4,0,4,1,3,5,5,4,4,4,4,5,4,3,0,0.0,neutral or dissatisfied,1/20/2026
10129,11598,Female,Loyal Customer,17,Business travel,Business,468,2,5,2,5,2,1,2,2,4,2,4,2,4,2,0,0.0,neutral or dissatisfied,12/10/2025
10130,113037,Female,Loyal Customer,36,Business travel,Business,1621,5,5,5,5,2,4,5,5,5,5,5,5,5,4,37,18.0,satisfied,9/7/2025
10131,18162,Male,Loyal Customer,58,Personal Travel,Eco,430,3,1,5,4,2,5,2,2,4,3,4,1,4,2,0,6.0,neutral or dissatisfied,11/12/2025
10132,10240,Female,Loyal Customer,19,Personal Travel,Business,667,5,5,5,4,5,5,5,5,5,3,4,5,5,5,14,0.0,satisfied,8/14/2025
10133,49198,Female,Loyal Customer,47,Business travel,Business,2052,3,3,3,3,5,4,4,4,4,4,5,5,4,4,5,0.0,satisfied,1/14/2024
10134,4036,Female,Loyal Customer,48,Business travel,Business,2029,3,3,3,3,4,2,1,5,5,5,5,2,5,5,0,0.0,satisfied,7/2/2026
10135,65112,Male,Loyal Customer,38,Personal Travel,Eco,224,2,5,2,4,4,2,4,4,3,4,5,4,5,4,0,0.0,neutral or dissatisfied,3/24/2026
10136,14966,Male,Loyal Customer,43,Business travel,Business,3709,1,1,2,1,4,1,5,3,3,3,3,3,3,3,19,4.0,satisfied,6/27/2024
10137,83442,Male,Loyal Customer,32,Personal Travel,Eco Plus,632,3,4,3,3,3,3,3,3,4,2,3,4,4,3,0,15.0,neutral or dissatisfied,3/16/2026
10138,34468,Female,Loyal Customer,49,Business travel,Business,1982,5,5,5,5,1,3,1,5,5,5,5,3,5,4,17,5.0,satisfied,12/10/2025
10139,23865,Male,Loyal Customer,50,Personal Travel,Eco,552,1,4,1,2,5,1,5,5,4,3,4,4,4,5,24,45.0,neutral or dissatisfied,4/24/2025
10140,93079,Female,Loyal Customer,54,Business travel,Business,2804,5,5,5,5,4,4,4,4,4,4,4,3,4,5,0,0.0,satisfied,7/23/2024
10141,112604,Male,Loyal Customer,57,Business travel,Eco,602,2,3,3,3,2,2,2,2,3,1,4,2,3,2,13,0.0,neutral or dissatisfied,5/1/2025
10142,97855,Female,Loyal Customer,46,Business travel,Business,1931,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,1/21/2025
10143,78702,Male,Loyal Customer,36,Business travel,Business,2891,2,4,2,2,4,4,5,4,4,4,4,5,4,4,13,0.0,satisfied,9/11/2024
10144,126516,Female,Loyal Customer,45,Business travel,Eco,313,3,3,3,3,4,4,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,12/8/2026
10145,60444,Male,disloyal Customer,40,Business travel,Business,641,3,3,3,4,2,3,2,2,3,4,4,4,5,2,25,14.0,neutral or dissatisfied,3/27/2024
10146,102529,Male,Loyal Customer,47,Personal Travel,Eco,407,1,5,2,3,3,2,3,3,5,4,1,2,3,3,0,0.0,neutral or dissatisfied,12/9/2024
10147,125632,Female,Loyal Customer,57,Business travel,Business,2015,4,4,4,4,5,4,4,3,3,4,3,3,3,4,0,0.0,satisfied,7/21/2025
10148,67640,Male,Loyal Customer,57,Business travel,Business,1464,4,4,4,4,2,4,4,5,5,4,5,3,5,3,0,0.0,satisfied,12/10/2025
10149,95975,Female,disloyal Customer,47,Business travel,Eco,1090,4,4,4,3,5,4,5,5,4,5,4,4,3,5,0,0.0,neutral or dissatisfied,4/28/2026
10150,86935,Male,Loyal Customer,51,Personal Travel,Eco Plus,352,2,5,2,3,2,2,2,2,3,5,4,4,5,2,3,3.0,neutral or dissatisfied,2/17/2025
10151,2679,Female,Loyal Customer,64,Personal Travel,Eco,622,3,3,3,5,3,3,4,1,1,3,1,2,1,5,109,,neutral or dissatisfied,4/27/2024
10152,33441,Female,Loyal Customer,57,Personal Travel,Eco,2355,4,4,4,1,4,3,2,4,4,3,5,2,4,2,0,11.0,neutral or dissatisfied,10/9/2024
10153,14240,Male,disloyal Customer,28,Business travel,Eco,1027,4,4,4,2,3,4,3,3,2,3,3,3,1,3,0,0.0,neutral or dissatisfied,9/14/2024
10154,74065,Male,Loyal Customer,51,Business travel,Business,641,1,1,1,1,3,4,4,5,5,5,5,5,5,4,35,20.0,satisfied,11/7/2024
10155,88602,Female,Loyal Customer,18,Personal Travel,Eco,240,2,5,2,3,3,2,1,3,3,3,4,5,5,3,32,27.0,neutral or dissatisfied,10/27/2025
10156,67955,Male,Loyal Customer,23,Business travel,Business,1464,3,3,3,3,5,5,5,5,4,3,4,4,5,5,0,0.0,satisfied,10/16/2024
10157,22073,Female,Loyal Customer,42,Personal Travel,Eco,304,3,4,3,5,3,4,5,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied,3/28/2026
10158,77732,Male,Loyal Customer,47,Business travel,Business,3105,1,5,5,5,2,4,4,1,1,1,1,4,1,1,0,0.0,neutral or dissatisfied,12/24/2025
10159,88673,Male,Loyal Customer,64,Personal Travel,Eco,594,1,3,1,5,2,1,2,2,5,5,4,2,2,2,24,18.0,neutral or dissatisfied,1/19/2026
10160,127569,Male,disloyal Customer,20,Business travel,Eco,1178,3,3,3,4,5,3,5,5,2,4,4,2,4,5,0,0.0,satisfied,3/22/2024
10161,67281,Male,Loyal Customer,30,Personal Travel,Eco,1119,3,4,3,4,2,3,2,2,3,3,4,1,4,2,0,0.0,neutral or dissatisfied,1/24/2025
10162,77253,Female,Loyal Customer,23,Personal Travel,Eco,1590,4,5,4,3,3,4,3,3,5,3,4,5,4,3,0,0.0,neutral or dissatisfied,2/21/2026
10163,97425,Female,Loyal Customer,43,Personal Travel,Eco,587,1,1,2,4,4,4,3,2,2,2,2,1,2,2,2,0.0,neutral or dissatisfied,8/22/2025
10164,87766,Female,disloyal Customer,24,Business travel,Business,214,5,0,5,4,3,5,3,3,5,2,4,4,4,3,0,0.0,satisfied,12/26/2024
10165,118265,Female,Loyal Customer,48,Business travel,Eco Plus,1972,3,2,4,4,4,2,3,3,3,3,3,3,3,2,59,58.0,neutral or dissatisfied,11/19/2026
10166,48874,Male,Loyal Customer,34,Business travel,Business,109,5,5,5,5,4,2,5,4,4,4,4,3,4,3,0,0.0,satisfied,12/12/2025
10167,108135,Male,Loyal Customer,19,Business travel,Eco,1166,3,4,4,4,3,3,1,3,3,5,4,2,4,3,15,1.0,neutral or dissatisfied,3/2/2025
10168,10782,Male,Loyal Customer,44,Business travel,Business,1778,5,5,5,5,5,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,6/23/2024
10169,14305,Female,Loyal Customer,45,Business travel,Eco,175,3,4,4,4,3,2,3,3,3,3,3,4,3,1,25,6.0,neutral or dissatisfied,4/22/2026
10170,97194,Male,Loyal Customer,39,Personal Travel,Eco,1497,4,4,3,2,1,3,1,1,4,2,4,5,5,1,0,0.0,neutral or dissatisfied,9/1/2025
10171,30322,Female,Loyal Customer,55,Business travel,Eco,391,3,2,2,2,4,2,3,3,3,3,3,2,3,1,0,3.0,satisfied,10/13/2024
10172,26577,Male,disloyal Customer,23,Business travel,Eco,515,2,4,2,1,1,2,1,1,4,4,3,3,5,1,0,0.0,neutral or dissatisfied,2/25/2025
10173,28351,Female,Loyal Customer,17,Personal Travel,Eco,867,4,3,4,2,4,4,4,4,4,3,5,4,2,4,0,0.0,neutral or dissatisfied,10/6/2024
10174,30487,Female,Loyal Customer,48,Business travel,Business,516,2,3,3,3,2,4,4,2,2,2,2,1,2,2,11,23.0,neutral or dissatisfied,4/20/2026
10175,67445,Female,Loyal Customer,34,Personal Travel,Eco,769,3,5,3,3,5,3,2,5,3,4,5,4,4,5,10,14.0,neutral or dissatisfied,3/28/2025
10176,7996,Male,Loyal Customer,47,Business travel,Business,3306,1,5,5,5,3,3,3,3,3,3,1,1,3,4,0,0.0,neutral or dissatisfied,10/16/2024
10177,129229,Female,Loyal Customer,53,Business travel,Business,1504,5,5,3,5,3,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,10/19/2024
10178,45250,Female,Loyal Customer,52,Personal Travel,Eco Plus,1013,1,4,1,1,2,2,3,2,2,1,2,5,2,5,5,0.0,neutral or dissatisfied,11/25/2026
10179,98767,Female,Loyal Customer,17,Personal Travel,Eco,2075,2,4,2,5,1,2,1,1,3,2,3,4,4,1,0,4.0,neutral or dissatisfied,1/25/2026
10180,69531,Female,Loyal Customer,47,Business travel,Business,2475,5,5,5,5,4,4,4,3,4,4,4,4,3,4,0,0.0,satisfied,5/6/2024
10181,99630,Male,Loyal Customer,18,Personal Travel,Eco,1085,4,5,4,5,4,4,3,4,3,3,4,3,4,4,0,0.0,satisfied,1/19/2026
10182,39218,Male,Loyal Customer,32,Business travel,Business,2558,0,4,0,1,5,5,5,5,5,4,1,1,3,5,0,6.0,satisfied,4/5/2025
10183,22572,Male,Loyal Customer,38,Business travel,Business,1833,2,2,2,2,5,3,5,4,4,4,4,3,4,2,4,0.0,satisfied,8/8/2026
10184,110743,Female,Loyal Customer,40,Business travel,Business,3567,2,2,2,2,5,4,5,4,4,4,4,5,4,3,0,0.0,satisfied,12/24/2024
10185,1548,Male,Loyal Customer,38,Personal Travel,Eco,862,4,4,4,3,3,4,3,3,1,2,5,5,4,3,0,0.0,satisfied,9/6/2026
10186,126235,Female,disloyal Customer,25,Business travel,Eco,328,4,0,4,3,5,4,5,5,2,3,2,5,1,5,0,0.0,neutral or dissatisfied,11/28/2025
10187,2530,Female,Loyal Customer,39,Business travel,Business,2713,4,4,4,4,4,5,4,4,4,4,4,3,4,5,0,0.0,satisfied,4/25/2024
10188,101447,Female,disloyal Customer,44,Business travel,Business,345,2,2,2,4,2,2,1,2,3,4,5,4,5,2,0,0.0,neutral or dissatisfied,8/25/2024
10189,124500,Female,Loyal Customer,36,Business travel,Business,3062,1,1,4,1,3,5,4,5,5,5,5,4,5,5,2,0.0,satisfied,6/6/2026
10190,89963,Female,Loyal Customer,28,Personal Travel,Eco,1310,1,4,1,3,1,1,1,1,3,2,4,5,5,1,0,0.0,neutral or dissatisfied,3/9/2026
10191,7705,Male,Loyal Customer,30,Personal Travel,Eco,604,2,4,2,1,2,2,2,2,5,4,5,4,5,2,0,0.0,neutral or dissatisfied,3/18/2026
10192,112009,Female,Loyal Customer,21,Personal Travel,Eco Plus,533,2,5,2,3,5,2,5,5,5,4,5,4,5,5,39,43.0,neutral or dissatisfied,10/1/2026
10193,20593,Male,Loyal Customer,47,Business travel,Eco Plus,565,5,4,5,4,5,5,5,5,3,1,2,1,3,5,0,0.0,satisfied,4/26/2025
10194,77827,Male,Loyal Customer,21,Personal Travel,Eco,813,3,0,3,3,1,3,5,1,1,5,1,5,1,1,91,80.0,neutral or dissatisfied,3/23/2026
10195,32854,Female,Loyal Customer,44,Personal Travel,Eco,216,4,3,4,3,1,3,2,5,5,4,5,3,5,3,0,2.0,satisfied,2/1/2024
10196,111024,Male,Loyal Customer,30,Business travel,Business,3046,2,3,3,3,2,2,2,2,3,2,3,2,3,2,48,38.0,neutral or dissatisfied,5/2/2024
10197,60503,Male,Loyal Customer,45,Personal Travel,Eco,862,4,4,5,4,3,5,3,3,3,4,5,4,5,3,8,12.0,satisfied,4/23/2024
10198,33829,Male,disloyal Customer,22,Business travel,Eco,722,4,4,4,5,2,4,2,2,4,2,3,4,4,2,0,0.0,neutral or dissatisfied,1/13/2024
10199,61893,Female,Loyal Customer,43,Business travel,Business,2521,2,2,2,2,5,4,5,5,5,5,5,3,5,3,0,0.0,satisfied,2/25/2024
10200,112924,Male,Loyal Customer,8,Personal Travel,Eco,1129,0,5,0,3,2,0,2,2,3,2,4,3,4,2,4,2.0,satisfied,1/8/2026
10201,93713,Male,Loyal Customer,30,Personal Travel,Eco,689,1,2,1,3,3,1,3,3,3,2,3,3,3,3,0,0.0,neutral or dissatisfied,6/8/2025
10202,88987,Female,Loyal Customer,61,Personal Travel,Eco,1199,1,3,1,3,5,4,4,4,4,1,4,2,4,1,0,0.0,neutral or dissatisfied,11/9/2026
10203,35022,Male,Loyal Customer,55,Personal Travel,Eco,740,3,5,3,2,4,3,4,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied,10/26/2024
10204,58192,Male,Loyal Customer,62,Business travel,Business,2741,1,1,1,1,3,5,4,4,4,4,4,5,4,3,16,0.0,satisfied,7/13/2025
10205,2177,Male,Loyal Customer,40,Business travel,Eco,685,4,5,3,5,4,4,4,4,4,3,4,3,4,4,0,13.0,neutral or dissatisfied,9/18/2026
10206,10302,Male,Loyal Customer,58,Business travel,Business,216,3,3,3,3,4,4,5,4,4,4,5,5,4,5,11,0.0,satisfied,5/27/2025
10207,29611,Female,Loyal Customer,29,Business travel,Business,3058,4,1,4,4,4,4,4,4,5,5,1,4,2,4,0,0.0,satisfied,9/6/2025
10208,43771,Male,disloyal Customer,24,Business travel,Eco,481,3,3,4,3,2,4,2,2,4,3,4,2,3,2,10,0.0,neutral or dissatisfied,12/7/2026
10209,50192,Female,disloyal Customer,40,Business travel,Business,156,3,3,3,3,3,3,3,3,3,3,5,4,5,3,8,2.0,neutral or dissatisfied,3/9/2025
10210,81645,Female,Loyal Customer,33,Business travel,Business,2760,4,4,4,4,2,4,5,3,3,2,3,5,3,5,0,0.0,satisfied,11/21/2026
10211,82343,Female,Loyal Customer,56,Business travel,Business,453,5,5,5,5,4,5,4,2,2,2,2,4,2,4,0,34.0,satisfied,1/28/2025
10212,65168,Female,Loyal Customer,57,Personal Travel,Eco,224,5,2,0,2,1,2,3,5,5,0,5,3,5,4,0,0.0,satisfied,12/8/2024
10213,27990,Male,Loyal Customer,22,Business travel,Eco,1616,4,2,2,2,4,4,3,4,1,2,5,3,3,4,0,0.0,satisfied,12/11/2026
10214,83133,Male,Loyal Customer,41,Personal Travel,Eco,1084,2,5,2,2,3,2,3,3,3,2,4,3,5,3,0,18.0,neutral or dissatisfied,4/3/2025
10215,86794,Female,Loyal Customer,47,Business travel,Business,692,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,0.0,satisfied,4/13/2024
10216,95926,Male,disloyal Customer,13,Business travel,Eco,1031,4,4,4,3,1,4,1,1,3,5,4,3,4,1,0,0.0,neutral or dissatisfied,9/9/2025
10217,42700,Female,Loyal Customer,24,Personal Travel,Eco,516,1,4,4,1,5,4,5,5,5,5,4,3,4,5,0,0.0,neutral or dissatisfied,6/9/2025
10218,92113,Male,Loyal Customer,62,Personal Travel,Eco,1535,3,5,2,2,3,2,3,3,5,5,5,5,4,3,0,0.0,neutral or dissatisfied,5/18/2026
