,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Flight Date
10488,121934,Male,Loyal Customer,60,Personal Travel,Eco Plus,337,1,3,1,3,3,1,3,3,1,4,2,2,1,3,0,0.0,neutral or dissatisfied,2023-05-15
10489,66775,Female,disloyal Customer,8,Business travel,Eco Plus,802,3,2,3,4,3,3,3,3,1,3,3,2,3,3,45,38.0,neutral or dissatisfied,2024-03-02
10490,121129,Male,Loyal Customer,36,Business travel,Business,2402,1,1,1,1,2,3,5,5,5,5,5,4,5,3,0,0.0,satisfied,2024-06-01
10491,6761,Male,Loyal Customer,57,Business travel,Business,2796,4,4,4,4,5,4,5,5,5,5,5,3,5,3,3,33.0,satisfied,2024-07-10
10492,1390,Male,Loyal Customer,34,Personal Travel,Eco Plus,164,3,4,3,3,1,3,1,1,3,5,4,5,4,1,0,0.0,neutral or dissatisfied,2025-09-26
10493,127541,Female,disloyal Customer,8,Business travel,Eco,1009,2,2,2,4,5,2,5,5,4,3,4,2,3,5,0,0.0,neutral or dissatisfied,2025-07-01
10494,96224,Male,Loyal Customer,33,Business travel,Eco,460,2,4,4,4,2,2,2,2,3,5,4,2,4,2,36,27.0,neutral or dissatisfied,2024-09-05
10495,122870,Female,Loyal Customer,10,Personal Travel,Eco,226,0,4,0,1,5,0,5,5,3,2,4,4,4,5,0,0.0,satisfied,2025-09-02
10496,5400,Female,Loyal Customer,23,Personal Travel,Eco,812,3,1,2,3,4,2,4,4,3,2,3,2,3,4,31,24.0,neutral or dissatisfied,2024-03-15
10497,78768,Female,Loyal Customer,44,Business travel,Business,1681,3,4,2,2,1,4,4,3,3,2,3,2,3,3,0,9.0,neutral or dissatisfied,2024-04-03
10498,7168,Female,Loyal Customer,37,Business travel,Business,3498,0,5,0,4,2,4,4,1,1,1,1,3,1,5,35,33.0,satisfied,2025-03-03
10499,46761,Female,Loyal Customer,43,Business travel,Eco Plus,73,4,4,4,4,4,3,2,4,4,4,4,3,4,2,0,0.0,satisfied,2025-09-17
10500,66923,Male,Loyal Customer,58,Business travel,Business,2393,1,1,3,1,5,5,5,3,3,4,3,4,3,4,40,29.0,satisfied,2025-10-09
10501,110241,Female,Loyal Customer,58,Business travel,Business,1011,2,2,2,2,4,5,5,5,5,5,5,4,5,5,2,0.0,satisfied,2023-03-22
10502,79430,Male,Loyal Customer,37,Personal Travel,Eco,502,1,3,1,1,2,1,2,2,1,2,3,1,4,2,18,0.0,neutral or dissatisfied,2024-08-04
10503,5948,Female,Loyal Customer,28,Personal Travel,Eco,612,2,4,2,2,2,2,2,2,4,5,5,5,4,2,14,2.0,neutral or dissatisfied,2025-12-19
10504,85288,Male,Loyal Customer,57,Personal Travel,Eco,813,4,1,4,4,5,4,5,5,4,1,3,3,3,5,24,1.0,neutral or dissatisfied,2024-05-01
10505,50896,Male,Loyal Customer,33,Personal Travel,Eco,337,1,4,4,3,3,4,3,3,5,5,5,4,4,3,34,30.0,neutral or dissatisfied,2024-07-04
10506,80927,Female,disloyal Customer,17,Business travel,Eco,341,3,4,3,4,2,3,2,2,1,3,3,1,4,2,0,0.0,neutral or dissatisfied,2024-05-25
10507,63198,Female,Loyal Customer,52,Business travel,Business,337,5,5,5,5,4,4,5,4,4,4,4,5,4,4,0,0.0,satisfied,2024-12-04
10508,73569,Female,Loyal Customer,45,Business travel,Business,2586,2,2,2,2,4,3,3,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied,2025-11-04
10509,58189,Male,disloyal Customer,9,Business travel,Eco,925,3,3,3,1,4,3,4,4,4,2,5,3,5,4,6,0.0,neutral or dissatisfied,2024-09-30
10510,8891,Male,Loyal Customer,38,Personal Travel,Eco,622,2,4,2,4,3,2,5,3,4,1,3,4,3,3,0,0.0,neutral or dissatisfied,2024-08-25
10511,24901,Male,Loyal Customer,59,Business travel,Business,2898,2,2,2,2,1,4,3,2,2,2,2,2,2,1,0,12.0,neutral or dissatisfied,2023-04-15
10512,36539,Male,Loyal Customer,29,Business travel,Eco,1091,5,1,1,1,5,5,5,5,2,5,4,2,2,5,0,12.0,satisfied,2023-12-23
10513,114170,Male,Loyal Customer,50,Business travel,Business,862,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0.0,satisfied,2023-12-17
10514,113479,Male,Loyal Customer,43,Business travel,Business,386,1,2,2,2,1,2,3,1,1,1,1,2,1,4,38,29.0,neutral or dissatisfied,2025-06-07
10515,79285,Male,Loyal Customer,43,Business travel,Business,2248,5,5,5,5,4,4,4,5,3,5,5,4,4,4,0,0.0,satisfied,2024-08-18
10516,30131,Male,Loyal Customer,20,Personal Travel,Eco,95,3,4,3,3,4,3,4,4,2,4,2,1,2,4,0,0.0,neutral or dissatisfied,2024-04-04
10517,72611,Female,Loyal Customer,53,Personal Travel,Eco,918,1,1,1,3,2,4,4,2,2,1,2,3,2,3,0,0.0,neutral or dissatisfied,2025-04-15
10518,112254,Male,Loyal Customer,55,Business travel,Business,1703,2,2,2,2,1,1,3,2,2,1,2,3,2,3,15,19.0,neutral or dissatisfied,2023-02-12
10519,41269,Female,Loyal Customer,31,Personal Travel,Eco,305,5,1,5,3,5,5,5,5,3,1,3,3,4,5,0,0.0,satisfied,2025-09-02
10520,121912,Female,Loyal Customer,47,Personal Travel,Eco,449,3,4,3,2,3,5,4,5,5,3,5,3,5,3,0,0.0,neutral or dissatisfied,2023-05-04
10521,16801,Female,disloyal Customer,25,Business travel,Business,645,1,1,1,4,3,1,2,3,3,3,4,1,3,3,38,40.0,neutral or dissatisfied,2024-09-30
10522,121531,Female,Loyal Customer,30,Business travel,Business,2747,2,2,2,2,4,4,4,4,5,5,5,5,4,4,0,0.0,satisfied,2025-07-13
10523,75523,Female,Loyal Customer,35,Business travel,Business,337,2,2,3,2,2,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,2025-11-14
10524,47577,Female,Loyal Customer,45,Business travel,Business,1464,1,1,1,1,4,5,5,5,5,5,5,4,5,4,56,31.0,satisfied,2025-07-13
10525,93836,Male,Loyal Customer,33,Business travel,Business,391,3,3,3,3,3,3,3,3,2,4,3,2,4,3,18,3.0,neutral or dissatisfied,2025-05-13
10526,90814,Female,disloyal Customer,9,Business travel,Eco,545,2,2,2,3,1,2,1,1,4,3,4,4,4,1,0,3.0,neutral or dissatisfied,2024-06-05
10527,22043,Male,Loyal Customer,57,Business travel,Eco Plus,448,1,5,5,5,1,1,1,1,1,2,3,2,2,1,11,10.0,neutral or dissatisfied,2025-07-11
10528,68345,Female,Loyal Customer,36,Business travel,Eco,1598,1,2,2,2,1,1,1,1,4,2,4,2,3,1,0,0.0,neutral or dissatisfied,2024-07-03
10529,22262,Female,disloyal Customer,43,Business travel,Eco,143,3,5,3,2,2,3,2,2,3,5,2,2,3,2,70,60.0,neutral or dissatisfied,2025-12-07
10530,54331,Male,Loyal Customer,26,Personal Travel,Eco,1597,4,4,5,3,4,5,4,4,5,5,5,3,5,4,0,0.0,neutral or dissatisfied,2025-07-06
10531,68469,Female,disloyal Customer,45,Business travel,Business,1067,4,4,4,1,1,4,1,1,4,5,5,3,5,1,0,0.0,satisfied,2023-07-01
10532,49177,Female,Loyal Customer,44,Business travel,Business,3285,0,0,0,1,3,1,3,3,3,3,3,3,3,1,0,0.0,satisfied,2024-01-01
10533,37113,Female,disloyal Customer,27,Business travel,Eco,1189,2,2,2,4,4,2,4,4,5,5,1,4,4,4,0,0.0,neutral or dissatisfied,2023-03-10
10534,92995,Female,Loyal Customer,46,Personal Travel,Eco,738,2,5,2,5,5,5,5,4,4,2,4,4,4,4,0,0.0,neutral or dissatisfied,2023-12-16
10535,59399,Male,Loyal Customer,58,Personal Travel,Eco,2486,1,2,1,3,5,1,5,5,2,4,3,3,3,5,0,0.0,neutral or dissatisfied,2023-11-11
10536,20156,Male,Loyal Customer,29,Business travel,Business,403,1,1,1,1,5,5,5,5,3,1,3,2,4,5,21,4.0,satisfied,2025-08-11
10537,86828,Male,disloyal Customer,24,Business travel,Eco,692,3,3,3,4,3,3,3,3,4,1,4,2,3,3,72,77.0,neutral or dissatisfied,2023-10-29
10538,110152,Female,Loyal Customer,36,Business travel,Business,2465,1,1,1,1,2,5,1,2,2,2,2,4,2,5,0,0.0,satisfied,2023-03-27
10539,31568,Female,disloyal Customer,43,Business travel,Eco Plus,453,5,5,5,1,4,5,4,4,2,3,3,5,4,4,0,0.0,satisfied,2025-09-29
10540,69136,Female,Loyal Customer,57,Business travel,Business,2248,4,3,4,4,5,4,4,3,3,3,3,5,3,5,18,7.0,satisfied,2025-02-08
10541,4435,Male,Loyal Customer,32,Business travel,Business,2877,5,5,5,5,4,4,4,4,3,3,2,2,3,4,0,0.0,satisfied,2025-05-03
10542,102715,Female,Loyal Customer,61,Personal Travel,Eco,365,3,5,3,5,5,5,5,1,1,3,1,3,1,4,0,0.0,neutral or dissatisfied,2025-06-25
10543,100803,Female,Loyal Customer,69,Personal Travel,Eco,748,3,5,4,3,1,4,1,5,5,4,5,3,5,1,0,0.0,neutral or dissatisfied,2025-09-03
10544,75000,Male,Loyal Customer,62,Personal Travel,Eco Plus,2454,1,5,1,3,4,1,4,4,5,4,3,4,4,4,50,92.0,neutral or dissatisfied,2023-02-16
10545,45525,Female,Loyal Customer,8,Personal Travel,Eco,689,0,4,0,3,1,4,1,1,3,2,5,3,5,1,0,1.0,satisfied,2025-03-14
10546,3255,Female,Loyal Customer,56,Business travel,Business,419,3,3,3,3,5,5,4,4,4,4,4,3,4,3,0,0.0,satisfied,2025-04-18
10547,37532,Female,Loyal Customer,33,Business travel,Business,2739,2,2,2,2,2,4,3,2,2,2,2,4,2,4,0,0.0,neutral or dissatisfied,2024-06-28
10548,64037,Female,disloyal Customer,25,Business travel,Business,921,1,0,1,1,1,1,1,1,5,3,4,4,4,1,0,0.0,neutral or dissatisfied,2025-12-27
10549,119795,Male,disloyal Customer,13,Business travel,Eco,936,2,2,2,4,2,2,2,2,3,3,5,5,5,2,0,0.0,neutral or dissatisfied,2024-11-22
10550,11278,Female,Loyal Customer,48,Personal Travel,Eco,201,5,1,5,3,4,3,3,2,2,5,4,3,2,4,0,0.0,satisfied,2025-11-19
10551,99726,Male,Loyal Customer,50,Business travel,Business,255,2,2,2,2,3,5,4,4,4,4,4,4,4,3,21,14.0,satisfied,2023-07-15
10552,99608,Female,Loyal Customer,30,Business travel,Eco Plus,829,3,2,2,2,3,3,3,3,2,1,3,4,3,3,0,0.0,neutral or dissatisfied,2023-01-04
10553,1847,Male,Loyal Customer,24,Personal Travel,Eco,500,1,5,1,2,4,1,4,4,5,2,4,4,4,4,0,0.0,neutral or dissatisfied,2023-06-24
10554,55956,Female,Loyal Customer,53,Business travel,Business,1620,2,2,2,2,5,3,4,5,5,5,5,4,5,4,0,0.0,satisfied,2025-11-22
10555,56666,Male,Loyal Customer,51,Personal Travel,Eco,937,0,3,0,2,3,0,3,3,3,3,2,2,2,3,29,13.0,satisfied,2023-02-05
10556,68273,Male,Loyal Customer,56,Business travel,Business,3219,1,1,1,1,2,4,4,5,5,5,5,4,5,4,0,0.0,satisfied,2023-04-23
10557,73375,Female,disloyal Customer,26,Business travel,Eco,1144,3,3,3,3,1,3,1,1,2,1,3,2,3,1,7,16.0,neutral or dissatisfied,2023-12-24
10558,30416,Female,Loyal Customer,31,Business travel,Eco Plus,862,5,1,1,1,5,5,5,5,3,5,1,3,3,5,0,9.0,satisfied,2024-12-01
10559,62701,Male,Loyal Customer,54,Business travel,Business,2556,2,2,2,2,4,4,4,3,5,4,5,4,5,4,8,39.0,satisfied,2024-02-05
10560,19111,Female,Loyal Customer,37,Business travel,Eco,323,2,3,3,3,2,2,2,2,2,3,4,3,5,2,0,0.0,satisfied,2024-01-17
10561,91898,Female,Loyal Customer,56,Business travel,Business,2586,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,1.0,satisfied,2025-04-25
10562,109759,Female,Loyal Customer,18,Personal Travel,Eco Plus,587,1,4,1,1,5,1,5,5,4,2,4,5,5,5,0,0.0,neutral or dissatisfied,2025-05-22
10563,69762,Male,Loyal Customer,41,Personal Travel,Eco,1085,3,4,3,1,4,3,4,4,3,2,5,3,4,4,0,55.0,neutral or dissatisfied,2024-01-28
10564,127879,Female,Loyal Customer,11,Personal Travel,Eco,1276,2,5,1,2,4,1,4,4,3,2,5,4,5,4,6,11.0,neutral or dissatisfied,2024-08-03
10565,50497,Female,Loyal Customer,42,Personal Travel,Eco,77,5,4,5,4,5,4,5,1,1,5,1,5,1,4,0,0.0,satisfied,2025-12-06
10566,41825,Male,Loyal Customer,69,Personal Travel,Eco,489,1,2,1,3,3,1,3,3,2,3,4,4,4,3,0,3.0,neutral or dissatisfied,2023-07-09
10567,115239,Female,Loyal Customer,50,Business travel,Business,3267,5,5,5,5,3,4,4,5,5,5,5,3,5,4,0,0.0,satisfied,2023-02-22
10568,82628,Female,Loyal Customer,50,Personal Travel,Eco,528,3,1,3,3,5,3,4,1,1,3,1,1,1,4,0,0.0,neutral or dissatisfied,2024-02-13
10569,21472,Male,Loyal Customer,61,Business travel,Business,3237,2,2,2,2,2,2,2,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied,2023-05-15
10570,93106,Male,Loyal Customer,47,Business travel,Eco Plus,641,4,4,4,4,4,4,4,4,5,3,4,4,2,4,168,163.0,neutral or dissatisfied,2023-03-31
10571,57579,Female,Loyal Customer,52,Business travel,Business,1597,3,3,3,3,3,4,4,3,3,4,3,3,3,4,5,0.0,satisfied,2024-02-22
10572,8900,Female,Loyal Customer,53,Personal Travel,Eco Plus,622,1,4,1,1,3,5,4,3,3,1,3,3,3,3,36,61.0,neutral or dissatisfied,2023-07-06
10573,56645,Male,Loyal Customer,36,Business travel,Business,597,2,3,3,3,3,2,1,2,2,2,2,4,2,3,15,40.0,neutral or dissatisfied,2025-10-28
10574,54624,Male,Loyal Customer,32,Business travel,Eco,861,4,3,3,3,4,4,4,4,2,5,1,1,5,4,0,0.0,satisfied,2023-12-09
10575,41428,Male,Loyal Customer,8,Personal Travel,Eco,809,3,4,3,3,2,3,2,2,3,3,3,1,3,2,0,0.0,neutral or dissatisfied,2025-04-13
10576,110901,Male,Loyal Customer,76,Business travel,Eco,404,3,4,4,4,3,3,3,3,1,4,2,2,2,3,6,4.0,neutral or dissatisfied,2023-12-04
10577,125853,Female,disloyal Customer,10,Business travel,Eco,920,3,3,3,3,1,3,1,1,5,3,4,4,4,1,0,0.0,neutral or dissatisfied,2025-04-24
10578,64223,Male,Loyal Customer,53,Business travel,Business,1660,5,5,5,5,5,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,2024-06-26
10579,115924,Male,Loyal Customer,47,Business travel,Eco,337,5,4,4,4,5,5,5,5,4,2,1,5,3,5,24,21.0,satisfied,2025-01-19
10580,47099,Female,Loyal Customer,45,Personal Travel,Eco,438,3,5,3,1,5,4,5,4,4,3,4,5,4,3,0,0.0,neutral or dissatisfied,2025-03-26
10581,55477,Male,Loyal Customer,47,Business travel,Business,1825,5,5,1,5,2,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,2025-03-24
10582,62726,Female,Loyal Customer,54,Business travel,Business,2504,1,2,1,1,5,5,5,3,4,3,4,5,5,5,5,12.0,satisfied,2023-01-08
10583,39386,Male,Loyal Customer,23,Business travel,Business,546,3,3,3,3,4,4,4,4,2,5,4,1,2,4,0,0.0,satisfied,2025-11-18
10584,12591,Male,Loyal Customer,23,Business travel,Business,542,3,3,3,3,3,3,3,3,1,2,3,2,3,3,33,39.0,neutral or dissatisfied,2024-12-03
10585,5866,Male,Loyal Customer,33,Business travel,Business,1822,2,2,2,2,5,4,5,5,4,3,4,5,5,5,0,0.0,satisfied,2024-12-29
10586,80829,Male,Loyal Customer,62,Business travel,Eco,692,1,1,1,1,1,1,1,1,1,5,4,3,4,1,0,0.0,neutral or dissatisfied,2024-07-29
10587,19512,Female,Loyal Customer,21,Personal Travel,Eco,566,1,4,1,4,4,1,2,4,3,4,4,4,4,4,1,9.0,neutral or dissatisfied,2024-09-19
10588,21777,Female,Loyal Customer,47,Business travel,Business,241,0,0,0,4,5,5,5,4,4,4,4,5,4,3,19,7.0,satisfied,2025-10-06
10589,79187,Male,Loyal Customer,12,Personal Travel,Eco Plus,2422,2,5,2,4,2,3,3,4,4,4,5,3,5,3,0,0.0,neutral or dissatisfied,2023-03-14
10590,24183,Male,disloyal Customer,57,Business travel,Eco,147,4,0,4,1,3,4,3,3,4,5,2,4,5,3,23,45.0,neutral or dissatisfied,2024-01-21
10591,2063,Female,Loyal Customer,44,Business travel,Business,2610,1,2,2,2,5,4,3,1,1,2,1,2,1,1,0,4.0,neutral or dissatisfied,2024-10-20
10592,118366,Female,Loyal Customer,27,Business travel,Eco Plus,602,1,4,4,4,1,1,1,1,3,3,1,4,1,1,5,0.0,neutral or dissatisfied,2025-08-29
10593,74304,Male,Loyal Customer,54,Business travel,Business,2876,4,4,4,4,5,4,4,5,5,5,5,4,5,4,2,1.0,satisfied,2025-04-29
10594,25610,Female,disloyal Customer,26,Business travel,Eco,666,3,0,3,4,4,3,4,4,2,2,2,1,3,4,0,0.0,neutral or dissatisfied,2025-03-16
10595,110685,Female,Loyal Customer,67,Personal Travel,Eco,945,4,2,4,3,1,2,2,4,4,4,4,4,4,4,0,2.0,satisfied,2024-04-02
10596,127800,Female,Loyal Customer,59,Business travel,Eco,1044,3,4,4,4,4,3,3,3,3,3,3,4,3,4,0,5.0,neutral or dissatisfied,2025-09-17
10597,88225,Male,Loyal Customer,40,Business travel,Business,3320,4,4,4,4,4,4,5,4,4,4,4,3,4,5,0,0.0,satisfied,2025-11-15
10598,1903,Female,Loyal Customer,39,Business travel,Business,351,2,2,2,2,4,5,4,4,4,5,4,4,4,3,0,0.0,satisfied,2023-12-03
10599,2940,Male,Loyal Customer,29,Personal Travel,Business,737,3,2,3,3,2,3,2,2,3,2,4,2,3,2,0,0.0,neutral or dissatisfied,2024-01-27
10600,104635,Male,Loyal Customer,53,Personal Travel,Eco,861,2,5,2,3,2,2,2,2,5,2,5,4,4,2,0,0.0,neutral or dissatisfied,2023-12-10
10601,80375,Male,Loyal Customer,40,Business travel,Business,1868,4,5,3,3,4,3,2,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied,2024-05-06
10602,116074,Female,Loyal Customer,28,Personal Travel,Eco,358,3,4,3,4,3,3,3,3,5,4,5,3,5,3,0,0.0,neutral or dissatisfied,2024-05-28
10603,41485,Male,Loyal Customer,45,Business travel,Eco,1464,4,4,4,4,4,4,4,4,2,1,4,5,2,4,67,52.0,satisfied,2024-07-08
10604,46135,Female,Loyal Customer,25,Business travel,Eco,627,5,3,3,3,5,5,5,5,5,4,1,5,1,5,0,29.0,satisfied,2024-07-10
10605,43243,Male,Loyal Customer,42,Business travel,Business,3739,1,1,1,1,4,4,4,3,3,3,3,4,3,5,0,0.0,satisfied,2024-10-12
10606,9366,Male,Loyal Customer,67,Business travel,Eco,401,1,5,5,5,1,1,1,1,4,3,3,1,2,1,0,0.0,neutral or dissatisfied,2024-04-23
10607,93455,Female,Loyal Customer,61,Personal Travel,Eco,672,3,2,3,3,1,4,4,1,1,3,1,2,1,1,75,60.0,neutral or dissatisfied,2025-06-11
10608,51713,Female,Loyal Customer,33,Business travel,Eco,237,3,3,3,3,5,5,5,5,5,4,1,5,4,5,0,0.0,satisfied,2024-04-05
10609,47762,Male,Loyal Customer,49,Business travel,Eco,838,4,5,5,5,5,4,5,5,5,5,3,3,3,5,0,3.0,satisfied,2024-02-14
10610,65411,Male,Loyal Customer,31,Business travel,Business,631,1,1,1,1,5,4,5,5,4,2,4,4,4,5,1,0.0,satisfied,2024-03-18
10611,58958,Male,Loyal Customer,40,Business travel,Business,1846,1,1,1,1,4,4,5,5,5,5,5,3,5,5,27,13.0,satisfied,2023-10-20
10612,116785,Female,Loyal Customer,59,Personal Travel,Eco Plus,447,2,2,2,2,2,3,3,5,5,2,5,2,5,3,6,9.0,neutral or dissatisfied,2025-12-05
10613,65723,Female,disloyal Customer,15,Business travel,Eco,1061,2,2,2,3,1,2,1,1,4,3,3,4,3,1,0,0.0,neutral or dissatisfied,2024-11-21
10614,78597,Male,disloyal Customer,25,Business travel,Eco,958,3,3,3,2,4,3,4,4,4,3,3,5,5,4,0,0.0,neutral or dissatisfied,2025-05-13
10615,32857,Male,Loyal Customer,18,Personal Travel,Eco,102,2,5,2,4,5,2,5,5,2,3,4,2,4,5,0,0.0,neutral or dissatisfied,2023-02-09
10616,76586,Female,Loyal Customer,39,Business travel,Eco,481,4,1,1,1,4,4,4,4,3,3,4,4,4,4,0,0.0,neutral or dissatisfied,2024-10-20
10617,33273,Female,Loyal Customer,68,Personal Travel,Eco Plus,102,1,5,1,4,4,5,1,5,5,1,4,2,5,2,0,0.0,neutral or dissatisfied,2023-11-02
10618,108522,Male,Loyal Customer,37,Personal Travel,Eco Plus,519,2,4,2,3,3,2,3,3,3,5,4,3,4,3,0,0.0,neutral or dissatisfied,2023-01-19
10619,60492,Male,disloyal Customer,25,Business travel,Business,862,1,5,1,1,3,1,3,3,3,4,5,3,4,3,0,0.0,neutral or dissatisfied,2025-05-04
10620,93591,Male,Loyal Customer,32,Personal Travel,Eco,159,3,4,3,2,4,3,4,4,4,5,5,4,4,4,0,0.0,neutral or dissatisfied,2023-11-30
10621,99545,Male,disloyal Customer,24,Business travel,Eco,802,5,5,5,3,1,5,1,1,3,2,4,4,5,1,0,0.0,satisfied,2025-05-07
10622,44806,Female,Loyal Customer,16,Business travel,Business,1847,1,1,1,1,5,5,5,5,3,3,1,4,5,5,19,14.0,satisfied,2025-06-19
10623,1365,Female,Loyal Customer,60,Business travel,Business,158,1,1,1,1,3,5,4,4,4,4,5,4,4,3,0,0.0,satisfied,2025-01-17
10624,102077,Female,Loyal Customer,55,Business travel,Business,1924,0,5,0,2,5,4,4,3,3,3,3,3,3,5,6,7.0,satisfied,2025-06-08
10625,53955,Female,disloyal Customer,8,Business travel,Eco,1325,2,2,2,3,4,2,4,4,2,3,3,3,3,4,100,76.0,neutral or dissatisfied,2025-12-02
10626,112276,Female,Loyal Customer,21,Personal Travel,Eco,1703,3,5,3,2,1,3,1,1,4,4,5,5,2,1,42,26.0,neutral or dissatisfied,2024-07-21
10627,14036,Female,Loyal Customer,18,Personal Travel,Eco,1117,3,5,3,3,1,3,1,1,5,4,5,5,5,1,0,0.0,neutral or dissatisfied,2024-09-09
10628,20318,Male,disloyal Customer,58,Business travel,Business,265,2,2,2,4,4,2,4,4,5,4,5,5,4,4,80,74.0,neutral or dissatisfied,2023-06-15
10629,56929,Female,Loyal Customer,49,Business travel,Business,2454,2,2,2,2,2,2,2,5,3,5,5,2,3,2,15,79.0,satisfied,2023-03-01
10630,52067,Male,Loyal Customer,28,Business travel,Business,2591,4,4,2,4,4,4,4,4,5,1,3,2,5,4,0,0.0,satisfied,2023-06-10
10631,99497,Male,Loyal Customer,15,Personal Travel,Eco,283,2,4,2,4,3,2,2,3,4,3,5,4,5,3,7,12.0,neutral or dissatisfied,2025-01-16
10632,12149,Female,Loyal Customer,43,Business travel,Eco,1042,5,2,2,2,4,5,5,5,5,5,5,4,5,4,0,0.0,satisfied,2025-02-16
10633,49579,Male,Loyal Customer,47,Business travel,Eco,337,4,4,4,4,4,4,4,4,1,1,1,2,3,4,0,2.0,satisfied,2025-06-29
10634,7891,Female,Loyal Customer,49,Personal Travel,Eco,948,2,2,2,3,4,3,5,3,3,2,3,3,3,4,0,0.0,neutral or dissatisfied,2025-04-18
10635,110759,Female,disloyal Customer,41,Business travel,Business,1166,2,2,2,2,1,2,1,1,5,5,4,4,5,1,0,0.0,satisfied,2023-03-15
10636,26081,Male,Loyal Customer,52,Business travel,Business,591,1,1,1,1,1,3,1,5,5,5,5,4,5,1,0,0.0,satisfied,2025-10-10
10637,56280,Male,disloyal Customer,43,Business travel,Eco,1475,2,2,2,3,2,2,2,2,2,1,2,1,3,2,0,0.0,neutral or dissatisfied,2024-06-20
10638,20250,Female,disloyal Customer,26,Business travel,Eco,346,5,0,5,2,2,5,4,2,5,3,3,4,1,2,0,0.0,satisfied,2023-09-24
10639,50517,Female,Loyal Customer,43,Personal Travel,Eco,209,2,5,2,1,2,3,3,1,1,2,1,5,1,4,12,6.0,neutral or dissatisfied,2024-05-03
10640,45029,Female,disloyal Customer,25,Business travel,Eco,867,1,1,1,3,3,1,3,3,4,1,3,4,4,3,4,22.0,neutral or dissatisfied,2024-09-10
10641,16645,Female,disloyal Customer,37,Business travel,Eco,488,2,1,2,3,4,2,4,4,1,1,3,1,3,4,0,0.0,neutral or dissatisfied,2023-09-10
10642,50355,Female,disloyal Customer,24,Business travel,Eco,86,5,0,5,4,3,5,4,3,4,2,5,3,3,3,0,0.0,satisfied,2023-09-08
10643,93339,Male,Loyal Customer,34,Business travel,Business,3687,3,3,3,3,5,4,4,5,5,5,5,5,5,3,1,0.0,satisfied,2023-10-16
10644,93982,Male,Loyal Customer,11,Business travel,Business,1218,2,4,4,4,2,2,2,2,2,3,4,1,3,2,0,2.0,neutral or dissatisfied,2025-12-02
10645,57146,Male,Loyal Customer,36,Personal Travel,Eco Plus,1222,2,1,3,4,4,3,4,4,1,1,3,3,3,4,2,0.0,neutral or dissatisfied,2025-12-28
10646,67139,Male,disloyal Customer,24,Business travel,Eco,1102,3,3,3,3,4,3,1,4,1,1,3,3,3,4,0,0.0,neutral or dissatisfied,2024-06-06
10647,86131,Female,Loyal Customer,39,Business travel,Business,356,1,1,1,1,2,5,5,2,2,2,2,4,2,3,0,0.0,satisfied,2024-08-12
10648,74042,Female,disloyal Customer,25,Business travel,Business,1194,0,0,0,3,1,0,1,1,5,4,5,5,5,1,0,0.0,satisfied,2025-03-29
10649,27278,Male,Loyal Customer,27,Personal Travel,Business,1050,2,4,2,1,2,2,2,2,5,5,5,3,4,2,0,2.0,neutral or dissatisfied,2024-11-08
10650,106975,Female,Loyal Customer,76,Business travel,Business,1934,3,4,3,3,3,1,2,3,3,3,3,5,3,5,10,7.0,satisfied,2024-11-24
10651,4549,Male,Loyal Customer,52,Business travel,Business,2708,5,5,5,5,4,4,5,5,5,5,5,4,5,5,0,0.0,satisfied,2024-10-27
10652,25545,Male,Loyal Customer,19,Business travel,Eco Plus,516,5,4,4,4,5,5,4,5,2,1,2,5,4,5,8,0.0,satisfied,2025-08-14
10653,127988,Male,Loyal Customer,17,Personal Travel,Eco,1149,3,1,2,3,2,2,2,2,1,3,4,1,4,2,0,0.0,neutral or dissatisfied,2023-02-18
10654,36981,Female,Loyal Customer,26,Business travel,Business,3828,2,2,2,2,4,5,4,4,5,5,4,2,4,4,0,0.0,satisfied,2023-11-25
10655,8365,Male,Loyal Customer,59,Business travel,Business,2963,4,4,4,4,4,5,5,5,5,5,5,3,5,5,0,0.0,satisfied,2023-10-23
10656,91448,Male,Loyal Customer,32,Business travel,Business,2825,3,3,3,3,4,4,4,4,3,3,4,5,4,4,0,0.0,satisfied,2023-01-23
10657,126385,Male,Loyal Customer,67,Personal Travel,Eco,650,4,2,5,3,1,5,1,1,3,5,3,3,2,1,0,0.0,satisfied,2023-11-30
10658,118655,Female,disloyal Customer,23,Business travel,Eco,651,3,1,3,2,3,2,2,4,1,2,2,2,1,2,217,218.0,neutral or dissatisfied,2025-09-04
10659,103920,Male,Loyal Customer,60,Business travel,Business,2302,1,1,1,1,3,5,5,3,3,3,3,3,3,3,0,0.0,satisfied,2024-03-22
